Country Name,Country Code,Indicator Name,Indicator Code,year,value
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1970,7198360460.19887
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1970,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1970,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1970,984830158.490566
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1970,1494644823.07131
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1970,5693005200.0
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1970,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1970,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1970,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1970,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1970,215838448137.658
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1970,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1970,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1970,17075457600.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1970,1485500000.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1970,4863526896.57407
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1970,127055929284.596
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1970,270344193614.772
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1970,412631100026.355
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1970,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1970,1020817804365.85
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1970,2862503139.00358
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1970,8042200452.1477
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1970,645797489611.472
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1970,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1970,40992995008.3195
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1970,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1970,3045354454.77066
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1970,729230210211.277
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1970,65401455198.1285
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1970,11357516987.5425
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1970,219878482.173564
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1970,148456359985.827
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1970,84933333.3333333
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1970,19885925.9776471
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1970,323802475.512425
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1970,130671946244.3
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1970,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1970,2214705882.35294
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1970,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1970,3220224607.82431
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1970,52296083.6737339
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1970,204670551.372114
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1970,66331428.5714286
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1970,13139863636.3636
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1970,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1970,69520026.6666667
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1970,1904000000.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1970,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1970,267800000.0
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1970,2471430871017.0
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1970,3800766535.62088
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1970,723000000.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1970,33482337771.592
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1970,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1970,331200000.0
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1970,5762071728.12373
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1970,606864433924.854
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1970,698056722723.845
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1970,84861825817.9256
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1970,32052680442.7769
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1970,9150684931.50685
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1970,53045318411.5332
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1970,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1970,62422483054.6667
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1970,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1970,4395995085.99509
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1970,10976245153.5894
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1970,3281318687.47253
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1970,526704545.454545
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1970,7364277925.1413
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1970,113395315985.13
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1970,1404720441.88818
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1970,639519744.192102
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1970,217223652719.444
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1970,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1970,1603447358.62106
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1970,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1970,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1970,14295279.5446937
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1970,16300000.0
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1970,9005144969.11666
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1970,2873638850.54446
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1970,
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1970,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1970,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1970,323099699.999999
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1970,4601649450.00137
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1970,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1970,
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1970,43924106346.4834
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1970,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1970,90099360.8433666
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1970,2296470588.23529
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1970,152459416906.019
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1970,534184239050.172
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1970,68739972.504011
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1970,402926758998.374
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1970,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1970,1457768455.02219
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1970,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1970,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1970,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1970,3956336244.11865
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1970,293127333.238065
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1970,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1970,1111859570.88252
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1970,19328038.315912
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1970,55493554807.3991
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1970,35520000000.0
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1970,8408486.05141364
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1970,513783083528.124
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1970,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1970,359772315.102198
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1970,250721821.553678
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1970,563555630.769545
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1970,40616151582.5912
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1970,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1970,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1970,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1970,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1970,309405316.058687
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1970,224125805.008833
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1970,
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1970,3864145667.41365
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1970,1161681557632.31
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1970,
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1970,358815684.071892
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1970,649916621.242978
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1970,12546094981.562
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1970,
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1970,38164716625.0685
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1970,12814123115.2613
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1970,865975308.641975
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1970,17570365.9600271
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1970,6495605619.34229
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1970,2400412274248.37
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1970,256319794.944164
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1970,
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1970,10027509449.811
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1970,1351006400.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1970,
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1970,7559115516.69532
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1970,11563041.0
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1970,645568215.290914
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1970,
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1970,45057737028.5949
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1970,5034700000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1970,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1970,8108235704.32357
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1970,594611111.111113
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1970,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1970,426566439.950821
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1970,2340108502829.0
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1970,254036000.752587
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1970,301791301.791304
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1970,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1970,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1970,219900006.0
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1970,85149253640.7686
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1970,5377333333.33333
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1970,2101436781.6092
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1970,1297407654.92832
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1970,1920574150.17542
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1970,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1970,434584033.613445
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1970,1132920000.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1970,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1970,347985394.285714
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1970,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1970,70436667210.8365
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1970,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1970,70450505277.5343
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1970,4466735993.26499
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1970,37211810.7000195
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1970,274900000.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1970,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1970,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1970,38092452060.6201
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1970,112139955.144018
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1970,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1970,18432031.7030945
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1970,2140383979.21637
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1970,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1970,469266736.650677
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1970,126925824955.441
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1970,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1970,358665753.907748
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1970,7086538437.5
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1970,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1970,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1970,
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1970,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1970,40240513239.4403
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1970,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1970,85149253640.7686
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1970,70450505277.5344
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1970,821850000.0
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1970,1439238095.2381
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1970,17863636363.6364
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1970,2585955.87411804
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1970,2851419386.0534
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1970,1259554808.90382
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1970,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1970,354005532449.168
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1970,2137096774.19355
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1970,1073303000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1970,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1970,18450000.0
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1970,11561111111.1111
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1970,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1970,
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1970,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1970,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1970,3001559626304.82
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1970,45208338.2335418
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1970,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1970,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1970,21218391512.6434
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1970,1825285714.28571
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1970,1884206300.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1971,
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1971,47632993912.8398
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1971,
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1971,24507115744.8399
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1971,
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1971,
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1971,89406608.1458151
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1971,49931740624.5472
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1971,939893599.61414
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1971,
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1971,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1971,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1971,
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1971,45216647234.6636
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1971,17858486066.7474
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1971,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1971,252842285.714286
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1971,29821661869.912
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1971,335073027.54117
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1971,482411179.121178
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1971,8751843187.5
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1971,
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1971,422181562.09903
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1971,573400000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1971,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1971,
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1971,59074687.1961851
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1971,211100000.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1971,1084666666.66667
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1971,
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1971,186824232.861676
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1971,197525767.791735
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1971,66289450.3275192
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1971,127448613.505061
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1971,201450799.82635
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1971,99606454743.5136
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1971,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1971,30040171750.6471
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1971,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1971,10876091407.9777
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1971,99800593790.9886
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1971,1584128509.46873
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1971,1236941394.11447
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1971,
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1971,322128018.955444
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1971,7820380970.53674
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1971,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1971,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1971,1077147537.52472
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1971,1613957283.8594
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1971,6914658400.0
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1971,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1971,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1971,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1971,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1971,249985055484.303
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1971,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1971,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1971,19085731252.4407
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1971,1666500000.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1971,5077183093.88968
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1971,136447378124.727
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1971,291523901731.414
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1971,458546459057.481
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1971,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1971,1152009134804.23
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1971,2754219271.03082
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1971,8609283346.08518
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1971,731954124032.642
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1971,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1971,46619420359.2814
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1971,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1971,3224280834.87075
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1971,824288432698.773
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1971,66561388561.5775
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1971,12527405512.9298
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1971,247749327.721267
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1971,165966615366.402
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1971,99219082.8537991
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1971,21783157.5705882
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1971,381687072.622379
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1971,148113896325.14
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1971,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1971,2427184466.01942
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1971,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1971,3594302908.04257
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1971,55728663.222684
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1971,204167297.397787
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1971,64946954.756798
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1971,14591750000.0
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1971,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1971,88466738.2497268
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1971,1984800000.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1971,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1971,282050000.0
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1971,2745745471453.58
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1971,4476001946.01486
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1971,731000000.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1971,35707193075.5911
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1971,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1971,362800000.0
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1971,6271045034.4683
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1971,658436487864.558
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1971,747346980067.863
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1971,84960443693.5473
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1971,29815391063.6357
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1971,9333536369.94567
